text,likes,retweets,created_at,hashtag
"I can't swim, but I got strokes (get me to an ER plz) #vegan #himbo https://t.co/7Idra7iGRq",2,0,2021-02-16 19:30:58,#vegan
"RT @FabFudge_UK: Dark chocolate #Vegan fudge, blended with flakes of creamy coconut to create a perfectly tropical taste...

https://t.co/V…",0,4,2021-02-16 19:30:54,#vegan
"It's our weekly round up 🙂🌱✌️
Pop over when you have a minute.. we'll put the kettle on, get the biscuits and have… https://t.co/fo02L82sDk",3,1,2021-02-16 19:30:40,#vegan
@RealLunchables @jack @Twitter @TwitterSupport - Please add an option to the preferences settings that allows users… https://t.co/dxQvWBVH69,0,0,2021-02-16 19:30:15,#vegan
We're half way through this week's #veganhour... still plenty of time to join in the #vegan friendly chat! https://t.co/WAYMCXCYSF,3,1,2021-02-16 19:30:00,#vegan
Men's 24/7 Conditioning Skin Care | 100% Organic Vegan | 15/30/50ml https://t.co/auyqmMwhV7 #chemical free… https://t.co/0A5Evoygsq,0,0,2021-02-16 19:29:43,#vegan
RT @VeganGuys: Something very fun to share with you this eve. Our NEW short film 'Stranded Vegan'! A fun way to combat the often asked 'Veg…,0,6,2021-02-16 19:29:41,#vegan
RT @VeganGuys: Something very fun to share with you this eve. Our NEW short film 'Stranded Vegan'! A fun way to combat the often asked 'Veg…,0,6,2021-02-16 19:29:36,#vegan
RT @RhysGoddard: Looks like Asda's #vegetarian #vegan section has dropped off a bit since veganuary finished 😄 https://t.co/h5uY10q1gU,0,1,2021-02-16 19:29:11,#vegan
RT @thevegansnuts: Spicy tofu with broccoli and brown rice for dinner tonight 😋 🥦🙏🏽🌸🌱💗 #vegan #veganfoodshare #GoVegan #plantpowered #peace…,0,5,2021-02-16 19:28:55,#vegan
RT @GV_Animals: ANIMAL PETITION - Please Sign &amp; Share - Stop Promoting Cruel Bullfighting https://t.co/YfbXajE5iX - #Vegan #GoVegan #Vegani…,0,8,2021-02-16 19:28:50,#vegan
RT @KathleenKevany: Have you registered for my upcoming even yet? Join me on Thursday from 6:30-7:45PM EDT as I go through a few Plant-base…,0,1,2021-02-16 19:28:30,#vegan
ANIMAL PETITION - Please Sign &amp; Share - Stop Promoting Cruel Bullfighting https://t.co/YfbXajE5iX - #Vegan #GoVegan… https://t.co/1vlHvB7nAi,9,8,2021-02-16 19:28:23,#vegan
"RT @Mama4Animals: °•☆♡°•☆♡°•☆♡°☆•♡°•☆♡°••°☆

🔊 please turn sound up 🔊

💕🦊 can't stop watching . . .
who knew foxes could laugh 🦊💕

#protect…",0,306,2021-02-16 19:28:20,#vegan
RT @MarniXuto: Believe in yourself ... You are flippin’ awesome 😎 Scallion Pancake 🥞 #vegan has landed click here https://t.co/cvLKqZnOwf #…,0,2,2021-02-16 19:28:10,#vegan
"#animals #yoga #ahimsa #plantbased #vegan #yogicdiet #animalrights @ahimsadiet @ Marin County, California https://t.co/hjCBtpA12g",0,0,2021-02-16 19:27:35,#vegan
Happy Fat Tuesday to everyone.  Wishing everyone a wonderful day! #greathair #monathair #vegan #glutenfree… https://t.co/BsxNGvNJWY,0,0,2021-02-16 19:27:32,#vegan
RT @NishiV_: How to make carrot and lentil soup in the Ninja Foodi Max 9-in-1 multi cooker https://t.co/fA5WQR2GKS #NinjaFoodi #smallyoutub…,0,4,2021-02-16 19:27:26,#vegan
RT @NishiV_: How to make carrot and lentil soup in the Ninja Foodi Max 9-in-1 multi cooker https://t.co/fA5WQR2GKS #NinjaFoodi #smallyoutub…,0,4,2021-02-16 19:27:22,#vegan
RT @VeganGuys: Something very fun to share with you this eve. Our NEW short film 'Stranded Vegan'! A fun way to combat the often asked 'Veg…,0,6,2021-02-16 19:27:16,#vegan
RT @FloradixUK: #COMPETITION TIME ❤️ We are giving 10 people the chance to #WIN a bottle of our Floradix Liquid Iron OR #Vegan Floravital 🌿…,0,499,2021-02-16 19:27:07,#vegan
RT @NishiV_: How to make carrot and lentil soup in the Ninja Foodi Max 9-in-1 multi cooker https://t.co/fA5WQR2GKS #NinjaFoodi #smallyoutub…,0,4,2021-02-16 19:27:01,#vegan
Looks like Asda's #vegetarian #vegan section has dropped off a bit since veganuary finished 😄 https://t.co/h5uY10q1gU,0,1,2021-02-16 19:27:00,#vegan
"RT @VeganChatRoom: We've got a batch of homemade vegan cheese on the go, but in the meantime we ordered a few #vegan cheeses online.

These…",0,1,2021-02-16 19:26:57,#vegan
"RT @SimplyTasheena: Sharing an Eggless Boxed Cake recipe #ontheblog

Recipe: https://t.co/vXzwPtgjjN

#vegan #recipe #veganfood #Food #Food…",0,29,2021-02-16 19:26:57,#vegan
Happy Vegan Pancake Day #grogu #babyyoda #Mandalorian #PancakeDay #veganpancakes #DisneyPlus #StarWars #vegan https://t.co/rer9IJ1pAT,2,0,2021-02-16 19:26:26,#vegan
"RT @yesdoughnuts: The one heart you definitely are allowed to break. 

Heart of Glass: Vanilla bean #Vegan custard filled brioche doughnut…",0,3,2021-02-16 19:26:25,#vegan
Believe in yourself ... You are flippin’ awesome 😎 Scallion Pancake 🥞 #vegan has landed click here… https://t.co/TI9Q1djn75,4,2,2021-02-16 19:25:50,#vegan
"We've got a batch of homemade vegan cheese on the go, but in the meantime we ordered a few #vegan cheeses online.… https://t.co/DpUziGRtsw",4,1,2021-02-16 19:25:49,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:25:35,#vegan
"@JackBradders Yup, and avocado, diced red onions, cilantro, and #vegan plain yogurt/sour cream (or any combo of these, whatever I've got)",1,0,2021-02-16 19:25:17,#vegan
Have you registered for my upcoming even yet? Join me on Thursday from 6:30-7:45PM EDT as I go through a few Plant-… https://t.co/lrRzwBx4Jb,0,1,2021-02-16 19:25:07,#vegan
Life is life's greatest gift. Guard the life of another creature as you would your own... - Lloyd Biggle Jr #vegan https://t.co/KBkjyCfeG7,14,7,2021-02-16 19:25:06,#vegan
"RT @Veganella_: Please, please sign this. We need to stop the planning for this rabbit meat farm 🐰

#Vegan #GoVegan #animallovers #vegetari…",0,94,2021-02-16 19:24:56,#vegan
@Alpro And it’s delicious people. You’ll never go back. #vegetarian #vegan #Food,1,0,2021-02-16 19:24:53,#vegan
RT @VeganGuys: Something very fun to share with you this eve. Our NEW short film 'Stranded Vegan'! A fun way to combat the often asked 'Veg…,0,6,2021-02-16 19:23:40,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:23:24,#vegan
"#animals consumed per year per person per region
Which translates to the number of animals you could have potential… https://t.co/cKAOM9xAcl",0,0,2021-02-16 19:23:16,#vegan
"#animals consumed per year per person per region
Which translates to the number of animals you could have potential… https://t.co/PYuziSGNB9",1,0,2021-02-16 19:22:41,#vegan
"RT @FabFudge_UK: Dark chocolate #Vegan fudge, blended with flakes of creamy coconut to create a perfectly tropical taste...

https://t.co/V…",0,4,2021-02-16 19:22:15,#vegan
RT @thevegansnuts: Spicy tofu with broccoli and brown rice for dinner tonight 😋 🥦🙏🏽🌸🌱💗 #vegan #veganfoodshare #GoVegan #plantpowered #peace…,0,5,2021-02-16 19:22:08,#vegan
RT @dylankendall: Peaceful protest at Farmer John owned by Smithfield Foods next to downtown LA in Vernon - no more public money to support…,0,31,2021-02-16 19:21:42,#vegan
"Ooooh, I’ll have to try this. 😋

#PancakeDay #ShroveTuesday #Vegan #Pancakes #DairyFree https://t.co/jqx6t5oEEp",2,0,2021-02-16 19:20:43,#vegan
@lolatrailerflop @DHE4VEN cows are NOT offensive! they are our friends 🙏 #vegan,3,0,2021-02-16 19:20:40,#vegan
"RT @veganrecipehour: It may be beige food on a beige plate but it didn't taste ....beige 😋

Cauliflower Pakoras and split mung Dhal.💚

Reci…",0,2,2021-02-16 19:20:10,#vegan
Vegan KitKat: Nestlé's newest candy bar is missing a key ingredient - CNN #vegan  https://t.co/LChwl3gGUl,2,0,2021-02-16 19:20:05,#vegan
"RT @Ethical_Ins: Do you love #nature ? You can help raise donations to protect our #naturalworld .

Take #insurance out with Evergreen and…",0,5,2021-02-16 19:19:52,#vegan
RT @GV_Animals: Animal Meme #Vegan #VeganLife #Veganism #GoVegan https://t.co/zDJnkSjd3d,0,9,2021-02-16 19:19:52,#vegan
"My giggle for the day. I'm jot sure if the name of the new #vegan variety of the #KitKat #candy bar, KitKat V, soun… https://t.co/mdTf08nftG",0,0,2021-02-16 19:19:44,#vegan
"@Nestle is bringing the #vegan treats!

https://t.co/lP22vvfICJ",0,0,2021-02-16 19:19:28,#vegan
"RT @FabFudge_UK: Dark chocolate #Vegan fudge, blended with flakes of creamy coconut to create a perfectly tropical taste...

https://t.co/V…",0,4,2021-02-16 19:19:10,#vegan
"RT @All4Vegan: Chicago Town Vegan Bacon and mushroom pizza, delicious.
#Food #Foodie #Foodies #tuesdayvibe #hungry #Vegan https://t.co/BQBf…",0,2,2021-02-16 19:19:09,#vegan
"Starting today, we’re featuring a new noodle dish: the Sansa Noodle Soup! 🍜
Try our rendition on a traditional Kore… https://t.co/XDNf3RyDLQ",5,1,2021-02-16 19:19:05,#vegan
RT @VeganGuys: Something very fun to share with you this eve. Our NEW short film 'Stranded Vegan'! A fun way to combat the often asked 'Veg…,0,6,2021-02-16 19:18:57,#vegan
Pouring all the maple syrup on to these Spiced Berry Crepes for #PancakeTuesday ! They’re naturally #vegan… https://t.co/mNRkTcz3eS,10,2,2021-02-16 19:18:57,#vegan
"RT @_AnimalAdvocate: Imagine eternal #lockdown🤯
You just imagined reality for every dolphin condemned to a life of torture in a bathtub🤬

R…",0,159,2021-02-16 19:18:54,#vegan
"#vegan scrambled ""egg"" https://t.co/sdeiksSKHw",0,0,2021-02-16 19:18:38,#vegan
"#vegan chilli con carne, my pack up for work 🌶 does everyone else have cheese on their chilli? https://t.co/hrV9WX3mxz",71,0,2021-02-16 19:18:16,#vegan
"Come grab a drink at our semi-private boutique bar, “The La Doña” located inside our new Glendale location.
-… https://t.co/40rLUiPu2w",0,0,2021-02-16 19:18:15,#vegan
"RT @LoveHempuk: All the CBD-goodness 😍

How do you add CBD into your routine?

#cbd #sweets #chocolate #vegan #cbdoil #natural https://t.co…",0,2,2021-02-16 19:18:06,#vegan
"RT @VeganMilesAway: Just listed! Succulent sticker 😍

#etsyseller #etsy #etsyshop #smallbusiness #shopsmall #shoplocal #womanownedbusiness…",0,2,2021-02-16 19:18:00,#vegan
"Finally got around to making our valentine's dinner last night. It was really nice! Especially the tofu 💜🥰
.
.… https://t.co/siAx1lfAUv",1,0,2021-02-16 19:17:55,#vegan
"RT @veganhour: Have you treated yourself to any #vegan goodies this week? 🤔

#veganhour",0,1,2021-02-16 19:17:49,#vegan
"RT @wearenothingnew: Did You Know There Are 160 Gallons Of Water Saved Per Pair?

#NothingNew #Forest #Sneakers #Vegan #Sustainable https:/…",0,1,2021-02-16 19:17:23,#vegan
"RT @NaturaEmporium: For a plastic free, non greasy ay to moisturise, grab a lotion bar. With organic cocoa butter, shea butter and almond o…",0,35,2021-02-16 19:17:22,#vegan
"Dark chocolate #Vegan fudge, blended with flakes of creamy coconut to create a perfectly tropical taste...… https://t.co/ShQzclzab3",12,4,2021-02-16 19:17:08,#vegan
"@Nestle is bringing the sweet, sweet #vegan treats!

https://t.co/lP22vvfICJ",2,0,2021-02-16 19:17:08,#vegan
Something very fun to share with you this eve. Our NEW short film 'Stranded Vegan'! A fun way to combat the often a… https://t.co/jSlUMqDQT6,12,6,2021-02-16 19:16:59,#vegan
"I am obsessed! 💛
@acurebeauty #skincare #facewash #beauty #acurebeauty #vegan https://t.co/G59pAdt3g6",1,0,2021-02-16 19:16:53,#vegan
"RT @WeLoveSunkissed: Tag us in your posts wearing Sunkissed for a chance to be reposted 📌 
Sunkissed sweetheart: @ninadiniro ❤️ 
#sunkissed…",0,1,2021-02-16 19:16:32,#vegan
"@Morrisons Please, please continue to produce the extremely luscious Chorizo Palmier Hearts! 🙏😋 #vegan",1,0,2021-02-16 19:16:26,#vegan
"RT @BoojaBooja: Having a little pancake feast tonight? Which of our eight deliciously creamy, scrumptiously sublime ice creams is your perf…",0,1,2021-02-16 19:16:16,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:15:14,#vegan
@SpeakerCoughlin @njassemblydems The BEST way for NJ (&amp; the entire world) to become greener is to begin educating &amp;… https://t.co/hcB4m8Q6kL,0,0,2021-02-16 19:15:07,#vegan
"Have you treated yourself to any #vegan goodies this week? 🤔

#veganhour",5,1,2021-02-16 19:15:00,#vegan
Delicious home made vegan pancakes! 👍🏻 Thanks to @Knitknurse for the straight forward recipe! #homemade #vegan… https://t.co/HxM0dGHDhL,12,1,2021-02-16 19:14:43,#vegan
RT @VeganGuys: Good day #veganhour and how you all doing? Has the #veganuary stock dried up near you....we went to check what's sticking ar…,0,1,2021-02-16 19:14:20,#vegan
"RT @VeganOlive1: @BoothsCountry #Vegan #RecipeBox was a big success @VeganOlive1 HQ, me &amp; @popeyeuk1 loved it, Great flavours😋👌...A flatbre…",0,3,2021-02-16 19:14:07,#vegan
RT @plant_company: Viking Oatghurt - here's a Viking fermented cold soaked oats recipe we made for breakfast. Good enough for the vikings g…,0,3,2021-02-16 19:14:07,#vegan
"Synthetic Beef... yay or nay?

@peta 
#vegan #animals #food #keto #foodie #nutrition #health #beef #ClimateCrisis… https://t.co/sKhz61K05V",0,0,2021-02-16 19:14:03,#vegan
"What do you think of a montage of Sweet Reaper reactions? 🔥

We're getting some incredible videos coming in! 

And… https://t.co/0vf5lxy4ws",1,0,2021-02-16 19:13:45,#vegan
RT @BonsanVegan: Now that's what we call the ultimate pancake day situation! 🤤 The perfect combo of sweet and savoury with an added HIT of…,0,1,2021-02-16 19:13:34,#vegan
"@veganrecipehour Yes, good idea. I love it raw in salads too. Tbh, the only vegetable I don't like is okra. Which i… https://t.co/RVgjuwnJSo",1,0,2021-02-16 19:13:21,#vegan
"RT @Veganella_: Please, please sign this. We need to stop the planning for this rabbit meat farm 🐰

#Vegan #GoVegan #animallovers #vegetari…",0,94,2021-02-16 19:13:21,#vegan
RT @EcoLux_Life: #ICYMI: EcoLux☆Lifestyle: Fall is Blooming Brightly at Marigolds Cannabis  | https://t.co/08RPyFlBmU.  ☆ #vegan #savethepl…,0,1,2021-02-16 19:12:59,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:12:50,#vegan
RT @Folio_YVR: #ICYMI: Folio.YVR Issue #3: Fendi Casa 2019 Collection Unveiled In Milano Folio.YVR Issue #3: Fendi Casa 2019 Collection...…,0,1,2021-02-16 19:12:48,#vegan
"Bill Gates: Rich nations should shift entirely to synthetic beef
🤢 🤮 #vegan  https://t.co/PC8DEByzym",2,0,2021-02-16 19:12:36,#vegan
RT @howhighsweets: Vegan Feta Spinach Pasta 🍝 where are my pasta lover? #vegan #pasta #delicious #howhighsweets😊 https://t.co/Czbdw3QKzM,0,1,2021-02-16 19:12:14,#vegan
"RT @GlobalOwlsShare: TOP Vegan Jokes and Memes that’ll make you LOL @GlobalOwls @raultiru
https://t.co/VsEYBeT4y9
#SDGs #Nonprofit #SocialE…",0,5,2021-02-16 19:12:04,#vegan
"New video live on my YouTube Channel ❤
I hope you managed to show yourself and the people you love, some love! 🥰
At… https://t.co/nQwBuqPStW",1,0,2021-02-16 19:11:37,#vegan
"Frequent washing away Covid-19 use #NATURAL #VEGAN BAR SOAP

🛀🏻 #GIVEAWAY #winit

@GoodEarthBeauty
@GG_Survey
 https://t.co/Axc4qjgvHk)",0,0,2021-02-16 19:11:29,#vegan
"RT @VeganPoet: ""The most effective way (to stop killer viruses) would be to close down all wildlife markets, ban factory farming, stop eati…",0,53,2021-02-16 19:11:21,#vegan
🧅👩‍🍳How to grow organic onions. Put onion on platter and ignore. Follow me for more pro-gardening tips.… https://t.co/FihbjCZr8T,1,0,2021-02-16 19:11:12,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:10:59,#vegan
RT @thevegansnuts: Spicy tofu with broccoli and brown rice for dinner tonight 😋 🥦🙏🏽🌸🌱💗 #vegan #veganfoodshare #GoVegan #plantpowered #peace…,0,5,2021-02-16 19:10:51,#vegan
RT @AlagadiSophia: You wouldn’t get a #vegan acting like this🌱🌱,0,1,2021-02-16 19:10:13,#vegan
Now that's what we call the ultimate pancake day situation! 🤤 The perfect combo of sweet and savoury with an added… https://t.co/yVeUFeY6p1,1,1,2021-02-16 19:10:03,#vegan
"RT @sol_dlicious: Our #Beetroot Vitamins are packed with the natural #antioxidants and healthy nitrates that beets have to offer.
✔️Rich in…",0,1,2021-02-16 19:10:02,#vegan
RT @6milesup: Pancakes filled with @natures_store chocolate &amp; hazelnut spread. Delicious!  #PancakeDay #vegan https://t.co/5XcDwYkrG4,0,1,2021-02-16 19:10:00,#vegan
I would love some more vegan chilaquiles rn 🥺 #vegan https://t.co/R96LMjOJcZ,0,0,2021-02-16 19:09:37,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:09:24,#vegan
RT @GemmaSutcliffe2: #PancakeDay2021 I forgot to buy eggs so everyone had my vegan pancakes and they were delicious!!! This is also my new…,0,3,2021-02-16 19:09:22,#vegan
"3 Course #Vegan #Budget #ComfortFoodRecipes @CheapLazyVegan #EATKINDLY @livekindlyco 
https://t.co/CiAMCQZXOj… https://t.co/A1bjADT3wg",5,0,2021-02-16 19:08:37,#vegan
RT @FloradixUK: #COMPETITION TIME ❤️ We are giving 10 people the chance to #WIN a bottle of our Floradix Liquid Iron OR #Vegan Floravital 🌿…,0,499,2021-02-16 19:08:32,#vegan
My afternoon snack today of a vegan doughnut tahini-salted caramel filled with strawberry buttercream #doughnut… https://t.co/7NPNirRWJW,2,0,2021-02-16 19:08:24,#vegan
"RT @Veganella_: Speciesism is a learned behaviour. 

Please widen your circle of compassion to include all animals. 

#vegan #GoVegan #Satu…",0,443,2021-02-16 19:08:24,#vegan
Spicy tofu with broccoli and brown rice for dinner tonight 😋 🥦🙏🏽🌸🌱💗 #vegan #veganfoodshare #GoVegan #plantpowered… https://t.co/JUj5gHUJo7,70,5,2021-02-16 19:08:21,#vegan
"RT @edrormba: Nestlé to launch a new, #vegan version of its #KitKat bar https://t.co/IA7SPvdRQT via @nypost",0,2,2021-02-16 19:08:13,#vegan
"RT @LeeHillerDesign: Why am I a #Vegan? ""I am trying to save UR life by saving the lives of all the other beings and the planet we share"" h…",0,2,2021-02-16 19:08:13,#vegan
"RT @veganrecipehour: It may be beige food on a beige plate but it didn't taste ....beige 😋

Cauliflower Pakoras and split mung Dhal.💚

Reci…",0,2,2021-02-16 19:08:06,#vegan
RT @FloradixUK: #COMPETITION TIME ❤️ We are giving 10 people the chance to #WIN a bottle of our Floradix Liquid Iron OR #Vegan Floravital 🌿…,0,499,2021-02-16 19:07:59,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:07:56,#vegan
Good day #veganhour and how you all doing? Has the #veganuary stock dried up near you....we went to check what's st… https://t.co/pGhQOZM3tH,6,1,2021-02-16 19:07:18,#vegan
My 312th #LondonersLondon tip for #Marylebone - @Kula_UK 21 #JamesStreet aprpos for #ShroveTuesday/#PancakeDay they… https://t.co/am8pKhjBif,6,1,2021-02-16 19:07:14,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:06:51,#vegan
"RT @hilltopgina: We are over half way in feeding the 91 piggies for the next month 🐷

Well done vegan community 🙌

This has taken a lot of…",0,36,2021-02-16 19:06:24,#vegan
"It may be beige food on a beige plate but it didn't taste ....beige 😋

Cauliflower Pakoras and split mung Dhal.💚

R… https://t.co/mtfsMhZufE",10,2,2021-02-16 19:06:19,#vegan
#ICYMI: EcoLux☆Lifestyle: Fall is Blooming Brightly at Marigolds Cannabis  | https://t.co/08RPyFlBmU.  ☆ #vegan… https://t.co/eXm9dMdPFw,2,1,2021-02-16 19:06:03,#vegan
"RT @kitchenshortcut: Tempura eggplant burgers with spicy tomato sauce
“This is a perfect way of making a hero of the standout eggplant grow…",0,1,2021-02-16 19:05:12,#vegan
"Tempura eggplant burgers with spicy tomato sauce
“This is a perfect way of making a hero of the standout eggplant g… https://t.co/X74rnNEmdC",3,1,2021-02-16 19:05:06,#vegan
"We all know that a plant-based diet is key to fighting climate change but how about the way we clean?   

Our clean… https://t.co/Ma2mvGwJr1",2,0,2021-02-16 19:05:00,#vegan
"Snack time ready 🐹😋🌰
#cute #hamster #animation #runsun #2Danimation #art #positivity #crochet #vegan #foodie… https://t.co/aq3RdeQol8",1,1,2021-02-16 19:04:56,#vegan
"So, every year i make pancakes on #PancakeDay, &amp; every year i think to myself I should make them more often, &amp; then… https://t.co/9uKl8HIUVh",0,0,2021-02-16 19:04:47,#vegan
"Coconut Soap, Lime Soap, Coconut Lime Soap, Vegan Soap, Natural Soap, Cold Process Soap, Soap Gift, Bath and Body G… https://t.co/ZxqZY1retX",0,0,2021-02-16 19:04:44,#vegan
@schmoozequeen @agargmd @Veganella_ @FrasierHarry @SteveW69x @TheSkepticalV @BonnieNorthGP @SChasse49 @Calmways1… https://t.co/rMcOeRKsur,8,1,2021-02-16 19:04:38,#vegan
"Pancake day,vegan style 🌱🥞 #pancakeday #vegan #veganpancakes #veganpancakeday https://t.co/sK5rIEUytL",0,0,2021-02-16 19:04:31,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:04:28,#vegan
"RT @TorontoPigSave: How is this any different to a dog shivering in fear?

Look at this terrified baby angel. No animal should have to endu…",0,97,2021-02-16 19:03:51,#vegan
RT @adyreisms: Brunch but make it #vegan https://t.co/Q4ykFgIKsx,0,5,2021-02-16 19:03:37,#vegan
"Nestlé to launch a new, #vegan version of its #KitKat bar https://t.co/IA7SPvdRQT via @nypost",3,2,2021-02-16 19:02:58,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:02:21,#vegan
"Having a little pancake feast tonight? Which of our eight deliciously creamy, scrumptiously sublime ice creams is y… https://t.co/5JZf54LNzb",6,1,2021-02-16 19:02:10,#vegan
"To celebrate Almond Day, our recipe this week features our LUDA Inspi General Tao sauce mix:… https://t.co/NYnTasfesO",0,0,2021-02-16 19:02:09,#vegan
"From live music to authentic dishes, we are sure you will have a great time at our lounge bar. #Datenight #Vegan… https://t.co/tiiQBmvbBi",0,0,2021-02-16 19:02:02,#vegan
Nestlé’s new chocolate launch leaves a bitter taste in the mouth due to concerns about negative headline suppressio… https://t.co/2TLKYYpN2v,5,4,2021-02-16 19:01:56,#vegan
"Vibrant in colour and taste! 
@HappyFoodatHom1  vegan dishes are as pleasing to the eye as they are the tastebuds!… https://t.co/zSucfNjnNX",1,0,2021-02-16 19:01:49,#vegan
"https://t.co/ACIxYzns4K Looking Spellbindingly Gorgeous In Shade Eternal! 💋💄 

Witch Is Yer Fave Shade? 🧙‍♀️😘… https://t.co/B2kKemh8IX",2,0,2021-02-16 19:01:43,#vegan
"RT @equitydotguru: Organic Garage shifts from regional specialty grocer to plant-based foods player – and 10x’s 🧀 🐂 
Via @ChrisParry

 @org…",0,6,2021-02-16 19:01:35,#vegan
"Tag us in your posts wearing Sunkissed for a chance to be reposted 📌 
Sunkissed sweetheart: @ninadiniro ❤️… https://t.co/9bw2e6OqjE",1,1,2021-02-16 19:01:22,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:01:03,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 19:00:58,#vegan
"RT @TorontoPigSave: How is this any different to a dog shivering in fear?

Look at this terrified baby angel. No animal should have to endu…",0,97,2021-02-16 19:00:56,#vegan
"TOP Vegan Jokes and Memes that’ll make you LOL @GlobalOwls @raultiru
https://t.co/VsEYBeT4y9
#SDGs #Nonprofit… https://t.co/98i9OskRUP",10,5,2021-02-16 19:00:53,#vegan
"#Vegan Pad See Ew is a deliciously easy dinner dish that takes minutes to cook. Made with thick rice noodles, veget… https://t.co/F20r3PcUoc",2,0,2021-02-16 19:00:38,#vegan
"RT @veganhour: 5⃣...

4⃣...

3⃣...

2⃣...

1⃣...

🚀

🕖 It's time for this week's #veganhour!

🗨 Join in the #vegan friendly chat...

1. Sea…",0,1,2021-02-16 19:00:35,#vegan
#ICYMI: Folio.YVR Issue #3: Fendi Casa 2019 Collection Unveiled In Milano Folio.YVR Issue #3: Fendi Casa 2019 Colle… https://t.co/BJHbtdN16V,1,1,2021-02-16 19:00:24,#vegan
"Stop by Kabobi for #lunch or #dinner. We offer #dinein, #takeout &amp; #delivery options for kabob/grilled meats, #veg… https://t.co/jcWRbPbNEY",0,0,2021-02-16 19:00:11,#vegan
"RT @FructoseNo: ""Do you eat meat?""
Every time a patient has weird symptoms, it has become my go-to question. 
Not surprisingly, I find too…",0,32,2021-02-16 19:00:08,#vegan
RT @VandFOfficial: Hello #Veganhour I know I’m a bit early (by a few days) but I’m looking for a few people to answer a  #Vegan based quest…,0,2,2021-02-16 19:00:06,#vegan
"❓ Struggling to find healthy and tasty Vegan products that won't break the bank?

🤝 From chocolate coated dates and… https://t.co/4I47FSdiG8",0,0,2021-02-16 19:00:03,#vegan
"5⃣...

4⃣...

3⃣...

2⃣...

1⃣...

🚀

🕖 It's time for this week's #veganhour!

🗨 Join in the #vegan friendly chat..… https://t.co/3eCWDRQesq",2,1,2021-02-16 19:00:00,#vegan
RT @AM_Beardsley: Having a snow day (and rolling blackouts) calls for some pancakes! Snickerdoodle silver dollars topped with a bit of #veg…,0,1,2021-02-16 18:59:51,#vegan
The Food Network: Food Network: Compassion in the Kitchen - Sign the Petition! https://t.co/hwOnZQiDba via @Change #vegan #cookingshow,0,0,2021-02-16 18:59:42,#vegan
RT @dylankendall: Peaceful protest at Farmer John owned by Smithfield Foods next to downtown LA in Vernon - no more public money to support…,0,31,2021-02-16 18:58:53,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 18:58:46,#vegan
"RT @ChapelSoap: Organic oil of May Chang imparts a delicious lemon sherbet aroma. Time to try this sulphate and soap free solid shampoo
htt…",0,21,2021-02-16 18:58:24,#vegan
RT @FloradixUK: #COMPETITION TIME ❤️ We are giving 10 people the chance to #WIN a bottle of our Floradix Liquid Iron OR #Vegan Floravital 🌿…,0,499,2021-02-16 18:58:20,#vegan
"RT @TorontoPigSave: How is this any different to a dog shivering in fear?

Look at this terrified baby angel. No animal should have to endu…",0,97,2021-02-16 18:57:46,#vegan
"Well the fridge broke, So I had to eat everything. - Joey Tribbiani
#healthymeals #healthfood #cookinglife #food… https://t.co/NaOMKHPoaN",6,2,2021-02-16 18:51:17,#healthfood
