captions,likes,comments,hashtag
Love this big girl 😍 #alocasia #plantcrazy #plantaddiction #plantaddict #loveplants #livingwithplants #instaplants #gorgeousleaves #lemmeseeyourplants #allplants,122,[],allplants
"#ad Proud to be teaming up with the all prepared, all delivered, @allplants!
If you’re new to a plant-based diet or are looking at trying something new, @allplants deliver delicious meals straight to your door. Tonnes of different bundles, select your own and even subscription delivery for your weekly meals!
Turning vegan over a year and a half ago changed my life. I’ve never had such a good relationship with food, exploring foods and flavours that I never knew existed..!
Today I’m having the @allplants Smoky Soul Chilli - 555kcals, 22g of protien, and yummm-y!
I’ve linked their site in today’s story’s, have a good one,
DJS ✌🏻
•

#allplants #vegan #veganmeals #plantbased plantbasedmeals #mealprep",528,"['Great smile! Have you been using Arm & Hammer? 😉', 'The chilli sounds amazing. Will have to check this out', 'hello man, i wrote you in dm becouse i am gonna do the pectus excavatum surgery in 2 weeks, can u check my dm pls?']",allplants
"❤️ALLPLANTS ❤️

Always look forward to my @allplants box 📦 they change their dishes regularly and all the meals and sides are so good, plus stops me getting takeaways AND all plant based 😊🌱💚 

Plus this time they put in 2 bars of chocolate❣️

#allplantsboxie #allplants #allvegan",128,"['Can I have a follow back ??❤️👏❤️', 'Those Ombar bars are mega! The coconut ones are worth a try']",allplants
"tater tots and a strawberry milkshake from one of my favorite places: @nextlevelburger !! ✨🍓🌱 •
•
•
•
#veganmilkshake #concordvegans #concordca #veganconcord #nextlevelburger #veganburger #allvegan #plantpowered #allplants #bayareavegans #bayareaveganfood #bayareavegan #eastbayvegans #eastbayvegan #bayareaveganeats #norcalvegan #veganfoodshare #veganfoodshares #veganfoodsharing #californiavegan #northerncaliforniavegan",136,"['Wow!! Delicious 😍', 'Hey you’re nearby! 😄🙌 OMG I’m obsessed with @nextlevelburger 😍', 'Can never go wrong with tater tots! 🤤']",allplants
"เรื่องโปรโมชั่นไว้ใจแนน... 
.
ลูกค้าของแนนได้โปร ได้ของ ครบทุกคนค้า 💙
.
.
ขอบคุณที่ไว้วางใจให้แนนดูแลนะค้า 🙏🙏
.
.
.
.
.
.
.
#nutrilite #nutrilitethailand #protein #proteinnutrilite #nutriliteprotein #proteinpowder #proteinbowl #proteinshakes #allplants #plantbasedfoods #bodykey #bodykeybynutrilite #bodykeythailand #veganproteinpowder #proteinshake #healthyhappy #บอดี้คีย์ #โปรตีน #amwaylife",292,[],allplants
"What a gorgeous way to colour a drizzly day! 🌈🌈 HUMMUS with RAINBOW VEGGIES for lunch. 

 Full of colour,  plant proteins, fibre,  phytonutrients and antioxidants to pep me up - I'm trying to conjure the enthusiasm to take the sausages for a walk... 👍🙈🐕

FOR THE HUMMUS:

- 1 x 400g can drained chickpeas,  plus 1 tbsp of the liquid from the can
- 3 dessert spoons of organic (no added oil) tahini 
- 1 medium garlic clove
- Juice of a lemon
- Pinch of salt & pepper to taste

Whizz to a smooth texture. 

SUPER EASY,  NO ADDED FAT,  VEGAN,  WFPB, GLUTEN FREE

Serve with whatever veggies take your fancy.  Ive got asparagus,  cucumber,  three shades of bell pepper and cauliflower👌💚

Happy Monday,  All 
Gen
X
.
.
.
#plantbasedforhealth #vegannooil #noaddedoil #meatfreerecipes #allplants #plantpower #wfpblifestyle #plantbasedhealing #plantbasedhealth #veganlunch #vegandinner #plantbasedhealing #plantbasedwholefood  #wfpblifestyle #wfpbdiet #plantbasedonabudget #getlivelyinthekitchen #wfpbd #veganfoodblogger #plantbasedlifestyle #justeatplants #Plantbasedhealthprofessionals #Forksoverknives #plantbasedbeginner #meatlessmondays #Plantbasedforbeginners #Poweredbyplants #Plantpower #EatMoreplants #plantkitchen",82,"['Yummm my fave snack 🌈😍', 'This looks delicious😍', 'Looks fantastic', 'Yum this looks amazing 😍', 'Making your dishes so colorful like this is certainly appetizing for the mind as well as the body:)']",allplants
"Really simple healthy meal of steam fried red onion, courgette, red pepper, and mushroom in a teryaki soy sauce and chilli marinade with added butter beans, all on a bed of chopped up jacket potato 🌱

High protein, low fat, great taste 😋",21,['#healthy #healthyvegan #allplants #veganprotein #plantbasedprotein #plantbasednutrition #easyveganmeals #beans #healthyboi #veganbodybuilding #proteinpacked #steamfried #lowfat #lowfatrecipes'],allplants
"SUPERFOOD APPLE & BLACKBERRY SMOOTHIE for brekkie this morning! 

It was hard work putting up the Christmas decks at the weekend with a permanent glass of fizz in hand... but I battled on through, trooper that I am 😉 

Now of course my body is asking for some TLC so I'm responding with a huge glass of soothing fresh super food smoothie. 💚🤗💚

Believe it or not,  this is more of a green smoothie than red (see next pic for ingredients plate) but it came out a beautiful wintry mulberry colour! How fab 🤩🤩

There's a whole Cox apple in this.  Core,  pips and everything blended together with kale,  broccoli,  cucumber, lime juice and celery. I added a slice of fresh ginger with its skin, 1/2 tsp turmeric and 1 tbsp ground flax seeds before adding the frozen blackberries!! Totally YUM 👌

🎄🎄As we head into the festive season keep an ear out for what your own body's asking for to balance out the excesses. 

Be kind to yourself. Hope this inspires 🙏💚

Keep well
Gen 
X
.
.
.
#plantbasedforhealth #vegannooil #noaddedoil #meatfreerecipes #allplants #plantpower #wfpblifestyle #plantbasedhealing #plantbasedhealth #plantbasedhealing #plantbasedwholefood  #wfpblifestyle #wfpbdiet #plantbasedonabudget #getlivelyinthekitchen #wfpbd #veganfoodblogger #plantbasedlifestyle #justeatplants #Plantbasedhealthprofessionals #Forksoverknives #plantbasedbeginner #meatlessmondays #Plantbasedforbeginners #Poweredbyplants #Plantpower #EatMoreplants #plantkitchen #superfoodsmoothie #nourish",57,[],allplants
"Leftover veggies + pasta: FINE 
Took my leftover #vegan thanksgiving veggies and added some steamed #kale made some penne and tossed in a little vegan butter, #nooch, and soy sauce. Topped with some of my favorite cashew crumble 🌱🤤 so tasty! #allplants #vegan #veganfood #veganaf #veganpasta #veganrecipes #dinner #momlife #vegannurse #nurselife #covidcooking #wellness #healthylifestyle",10,[],allplants
"By picking apart many recipes to get all the flavors and ingredient ratios down to a science, I have put together my own plant based chickun recipe! 🍗

After laboriously kneading the seitan chickun dough until firm, I wrapped and sealed it up so I could simmer it underwater until cooked throughout. (Baking seitan is also an option)
It then sat in the fridge for a while to firm up and cool down.

I whipped up 3 nostaglic dishes with this meaty plant based delicacy:

1. Home-made cheddar cheeze chickun casadillas with salsa and easy sour cream. 🧀🍅

2. Crunchy chickun salad wraps. 🌯👌

And last but not least..

3. Heart warming chickun corn chowder. 🌽🥔

Eventually I will share this recipe for all but until then you'll have to do your best with what's out there.
Shoutout to @anthonysgoods for the wheat gluten
- Ferg 🔪

#chickun #seitan #plantsonlykitchen
#plantbased #meaty #foodscience
#plantalchemy #originalrecipe
#vegansofig #veganrecipes
#veganchef #eatyourveggies
#veganfood #comfortfood #whatveganseat
#veganmeal #veganized #allplants
#vegancheese #nostalgicfood #cheezy #plantchef #vegan #foodideas #cookingchannel #veganizetheworld #plantpirate",12,[],allplants
"Rainbow cupcakes I’ve just got round to posting 😊 🌈 

#vegan #sheffieldvegan #veganrecipes #veganlife #vegansheffield #veganism #whatveganseat #vegancake #noeggs #dairyfreebaking #dairyfree #vegancake #veganfriendly #vegansofsheffield #sheffieldveganfood #crueltyfreebaking #crueltyfreefood #ilovesheffield #smallbusiness #yesitsvegan #plantbased #allplants",12,[],allplants
"Finally got round to buying the proper Korean pepper powder to make my own kimchi.  Fermented foods are incredibly good for gut health and as well as that - taste amazing.  I love kimchi on the side of any salad or noodle dish, also in kimchi fried rice and it’s epic in a cheese and kimchi toastie.  I read what felt like a million different recipes on Pinterest and in the end I’ve picked all the bits I liked the best to come up with this approach! Definitely not for the purists! Anyway; take a small Chinese leaf cabbage and slice how you like - I like mine quite chunky but some people like it shredded.... I then also added a bunch of finely sliced radish.  In a bowl add a brine of 1/3rd cup of salt and 2/3rd cup of water.  Swish around and then leave for around an hour until the cabbage leaves have wilted.  In the meantime make the flavours.  In a blender add half a chopped onion and lots of garlic- I used half of a large bulb of garlic - Chuck in 1/2 cup of water and blend.  Pour this into a bowl and add 1/4 cup of the gochugaru - Korean red pepper powder, a bunch of finely chopped spring onions and my addition - a big chunk of ginger finely sliced.  Mix all these ingredients together well.  After an hour drain and rinse the cabbage and radishes to wash off the salt.  If you have a glove you might want to use it now! Add the red pepper paste mix to the drained cabbage and use your hands to make sure all the cabbage is coated in the pungent sauce.  Pack into a clean glass jar with a lid and leave to ferment for 12-24 hours.  At this point you can taste it and check if it’s how you like it and then transfer to the fridge where it will keep for a long time - can’t wait to see how this tastes tomorrow.... trust me to make something this powerful just as lockdown is coming to an end! Thank goodness for face masks 🤣🤣🤣 #kimchi #homemadekimchi #makeyourownkimchi #katyskimchi #fermentedfoods #goodguthealth #guthealth #microbiome #allplants #plantbased #foodismedicine #healyourself #healwithfood #selflove #neuronutrition #kimchirecipe #cookwithkimchi #beatbraindisease #brainfood",15,[],allplants
"Rejuvenate, refreshing, packed with nutrients, slightly sweetened, perfect nutritious drink at anytime. Thanks again @snappeafood for sponsoring these nice pea milk.

20% off and free shipping promo is still on. Hurry, click 👇👇 to purchase now.

https://snappeafood.com

Promo code: SNAPWITHMELINDA 

*Valid in Peninsula Malaysia & Singapore only.
*promo valid till 31 December 2020.
.
.
.
.
.
.
#snappea #ReThinkThePea #vegan #plantmilk #peamilk #plantbased #allplants #promo #promotion #Malaysia #Singapore
.
.
.
music from www.bensound.com",12,[],allplants
"Soy & sesame fried cauliflower tacos from Pellizco 💚  Available via City Grab or at Dyson Place
Crispy cauliflower coated in spices, fried and coated in a soy & sesame glaze served with anise pickled carrot, fresh chilli, spring onion, cauliflower & miso purée and finished with sriracha sauce, coriander & lime
(Gluten free & vegan)

#veganeatssheffield#vegansheffield#veganeats#vegan#veganfood#veganfoodshare#sheffieldvegan#sheffieldveganfood#whatveganseat#yesitsvegan#plantbased#allplants#sheffieldissuper#healthiswealth#sheffieldfood
#pellizco#tacos#vegantacos#veganstreetfood#vegantakeaway#vegantakeout#sheffieldtakeaway#cauliflower#cauliflowerwings#veganjunkfood#junkfoodvegan#glutenfreevegan#independentsheffield#veganfoodblogger#veganfoodblog",110,['Love the toppings 🌱😍'],allplants
"🪴Begonia Rex Jive 🪴
My guys seems to like this cold weather 🥶. During summer he shriveled a lot and got a too many crispy ends . But now he thrives a lot and the pot is getting fuller 😬 so happy about him. This makes me to buy more begonias 🥳

Swipe 👉🏻 to see the close up of him. He has got some cool spikes at the end of leaves 🍃 

Happy gardening 🧑🏻‍🌾 
...
...
...
...
#begoniarex #begoniarex #begoniabrigade #wanderlushinterior #plantsarecool",22,['#begoniabrigade #begoniabrigade #begoniarex #begoniamonday #plantssparkjoy #plantsofinstagram #plantcareisselfcare #allplants #plantsarepeopletoo #plantsarecool #dailydoseofplanttherapy #pausewithplants #myplantlovinghome #myplantaesthetic #welcometothejunglehome #planstagram #plantsplantsplants #ihavethisthingwithplants #taiwan'],allplants
"Our favorite all-plants chili recipe - @ohsheglows My Favourite Vegan Chili with Homemade Sour Cream! This easy recipe is grounded in lots of veggies + beans (plus I added carrots). And that sour cream recipe is 💯 too and so so simple. Check it all out at: ohsheglows.com/2014/02/05/my-favourite-vegan-chili-with-homemade-sour-cream/
.
❤️
.
.
.
#plantbasedsantabarbara #wholefoodlife #wholefoodplantbased #wfpb #santabarbaralife #santabarbarafamilies #santabarbarafamilylife #littleearthlings #eatmoreplants #plantbasedfamilies #plantbased #plantbasedchili #allplants #plantforward",20,[],allplants
"Made this yummy plant 🌱 based ( vegan) taco 🌮 salad 🥗 tonight for my husband and me. Grain free ( cassava) no salt tortilla chips. So yummy, low sodium, tasty and nutritious! ❣️
.
.
.
#tacosalad #taco #healthyfood #nutritionmatters #healthyeating #plants #plantstrong #youarewhatyoueat #eathealthy #food #positivevibes #healthiswealth #wealthishealth #love #eathealthy #eatwell #wellness #lowsodium #wholefoodsplantbased #vegan #compassion #allplants #healthcoach #iinhealthcoach #iinstudent #wellnessjourney #yummy #get #eat #letfoodbethymedicine #foodmatters",28,[],allplants
"Beautiful vegan options @bluedognyc 🙌🌱
...vegan burger, cauliflower wings, and Brussels sprouts 🤤🤤
•
•
•
•
•
#vegans #vegansofig #twovegans #govegan #please #wfpb #plantbased #allplants #allvegan #plantpowered #nycvegan #eatmoreplants #plantfueled #vegannyc #manhattan #eatvegan #crueltyfree #veganfood #vegandinner #veganburger #staymoist #spreadthemoisture",28,[],allplants
"Pizzas from Crust Almighty 💚
- Nduja: Napoli tomato sauce, mozzarisella, spicy plant based nduja, red onion, fresh chillies, fresh oregano & basil
- Antipasti: Napoli tomato sauce, sun-dried tomatoes, marinated artichokes, nocellara olives, cashew cream & basil
[gifted]

#veganeatssheffield#vegansheffield#veganeats#vegan#veganfood#veganfoodshare#sheffieldvegan#sheffieldveganfood#whatveganseat#yesitsvegan#plantbased#allplants#sheffieldissuper#healthiswealth#sheffieldfood
#crustalmighty#veganpizza#vegancheese#vegannduja#nduja#dairyfree#dairyfreecheese#vegansausage#veggiepizza#veganjunkfood#junkfoodvegan#sheffieldtakeaway#vegantakeaway#vegantakeout#independentsheffield",124,"['Omg these look fab!! Is this a new Sheffield-based pizza place? 😍', 'How was the cashew cream on the antipasti one? Also was the nduja one very hot? We got it without the fresh chillis! x', '@veganeatssheffield Antipasti looks absolutely gorgeous 😋🌱💚😍 artichoke & olive my one of the fave toppings 🤤💞', 'Wow foodie heaven!!! This pizza looks delicious 😍😍😍Your page is great!❤️how long have you been vegan for? I’d love if you checked out my page I’m sharing ALL things vegan 🌱🥰', 'Mmm so yummy 😍😋']",allplants
"Been working a lot to try and understand this fascinating world of vegan pastry.  Still loads to learn and to try out, yet happy to share this VEGAN BLUEBERRY MOUSSE CAKE.
.
.
.
.
#vegan #mousse #cake #plantbaseddessert #plantbased #allplants #whatveganseat #onthetable #desserts #baking #blueberry #VegansinKL",64,"[""I'm mouth watering now!!!!""]",allplants
"Unlock your best performance with our energizing blends of nootropic and adaptogenic plants. ⛰️🌿🏃🏽‍♀️⁠
⁠
Our FLOW formula is scientifically designed to activate your body, sharpen focus, and uplift your mood––centering you in the moment and enhancing your overall experience.",28,['#withflume #findyourflow #flowstateofmind #adaptogens #flowstate #botanicals #botanicalsupplements #ethicallysourced #sustainablysourced #nootropics #herbs #wellness #vegan #plantmedicine #herbalmedicine #supplement #allplants #holistic #mindfulness #mindfulnessthroughmaking #findingflow #flow #getoutside #foodasmedicine #health #sportsnutrition #holisticnutritionist #supplements #flume #bioharminize'],allplants
Glorious leftovers! #grateful #allplants #crueltyfree #fresh #health #noharm #allflavor,17,[],allplants
"Bookings are now closed for this evening - thank you for all your orders, It’s another busy one!
Still time to order a Sunday roast but we now only have 5 of @caradams cheesecakes available.
Info@plantsidecafe.co.uk
07734 114799

Thank you so much for all your support over the last few weeks. So looking forward to seeing everyone again when we reopen on the 2nd Dec - we will have a brand new brunch menu that will be served until 11.30am Wed - Sat which will include the holy grail a Full Venglish.

#happyfriday #roastdinner #allplants #somersetvegans #devonvegan #cheesecake #plantbasedcafe #wellington #somerset",11,[],allplants
"Heart-Healthy MUSHROOM PATE on toast anyone?!

💚 Vegan, fat free & WFPB 💚

Try this super easy recipe for something wholesome,  mega tasty and homemade for lunch:

INGREDIENTS & METHOD:

- Simply dry fry 3.5 cups sliced mushrooms with a splash of dry sherry or water to stop them drying out. I used portobellos for maximum flavour 👌

-Add a tbsp white miso paste. 

- One minute before they're done (dry and cooked through), add one large sliced green onion/ spring onion, 1 tbsp chopped parsley and season with black pepper. 

- transfer the whole lot to a food processor and add 2/3 cup beans of your choice - i used black eyed beans, 2/3 cup silken tofu,  1/4 tsp garlic powder and 1 tsp mushroom ketchup or Healthy Boy mushroom soy sauce.

- whizz to a smooth consistency,  taste and season with a pinch of salt and black pepper to suit your taste. Transfer to a lidded container and chill for at least 1 hour to let settle, firm up. 

So Yum just piled on top of fresh crusty bread or spread on wholegrain sourdough toast with cucumber and/or tomato.

Happy Friday, Al! 
Gen
X
.
.
.
#plantbasedforhealth #vegannooil #noaddedoil #meatfreerecipes #allplants #plantpower #wfpblifestyle #plantbasedhealing #plantbasedhealth #veganlunch #vegandinner #plantbasedhealing #plantbasedwholefood  #wfpblifestyle #wfpbdiet #plantbasedonabudget #getlivelyinthekitchen #wfpbd #veganfoodblogger #plantbasedlifestyle #justeatplants #Plantbasedhealthprofessionals #Forksoverknives #plantbasedbeginner #meatlessmondays #Plantbasedforbeginners #Poweredbyplants #Plantpower #EatMoreplants #plantkitchen",73,"['That looks delicious 😋', 'Nailed it! Such a good looking alternative 👩\u200d🍳🤤 🤤', 'This looks delicious😍 if you want look at my page I love cooking too 😁', 'Wow!! Where do you find that soy sauce ?🧡🧡👏🏻👏🏻', 'Your page is amazing 😍', 'That’s awesome ❤️🤗']",allplants
"Potato mining with @jane.canney, Sophie from @hornbeam_cafe and @midnightmosaiclondon @the_farm_community_kitchen earlier this week, to add to veggie mince provided by the wondrous #allplants #mash #mashpotato #walthamforestmutualaidgroup #yummy #creamy #food #communitykitchen #london #cooking #zerofoodwaste #community #walthamforest #eastlondon #vegetarianfood #e11 #family #kitchen #volunteering #goodvibes #covoid19 #fooddistribution #communitycenter #surplusfood #foodwaste #zerowaste
#fooddistributioncenter #communityspirit #showthelovewithgoricell",6,[],allplants
"Nothing like a comforting homey meal that’ll touch your Seoul 🍂✨
• •
Imagine this; you just went for a 3 hour hike where it started to rain and you’re cold. Every one of your muscles ache and all of the energy in your body has been drained. You sit down amongst the inviting colours of autumn and fill yourself up with a hot, savoury feed filled with a multitude of textures. Crispy edges, soft interiors, fluffy rice and warming, thirst quenching soup. You’re completely satisfied and nourished 😌
• •
Vegetable pancake (Jijin) • Vegetable Mandu • Chilli, zucchini, tofu, mushroom stew (Dwenjang Jiggae) with a side of rice
• •
PSA: Sanwiye has an entire vegan menu that you can order from 🌱",50,"['#vegan#veganfood#vegetarian#vegetarianfood#veganfoodporn#foodporn#veganeats#whatveganseat#veganfoodshare#sydneyveganfoodie#allplants#plantbased#plantpowered#veganfoodlovers#koreanfood#koreanvegan#vegankoreanfood#bluemountainsaustralia#comfortfood#allplants#fallvibes#dumplings#asianfood#nourishyourbody#nourish', 'I love this place!!! 😍💜💙💜']",allplants
Jackfruit Pot Roast 🔥🤤#allplants #KeiToHealth 🤎,38,['Mines looked nothing like this I need a recipe or something'],allplants
"Thankful for plants 🙃🌱
...butternut squash and Brussels sprouts, green beans and almonds, and sweet potato casserole 🤤
•
•
•
•
•
#veganthanksgiving #veganfood #vegan #govegan #eatmoreplants #eatyourveggies #wfpb #allplants #plantbased #vegansofig #veggies #crueltyfree #plantpowered #vegancooking #njvegan #allvegan #consciouseating #vegannj #allmoist #spreadthemoisture",35,[],allplants
"Costco’s accidentally vegan Double Crust Apple Pie, with a scoop of @so_delicious Salted Caramel Cluster cashew ice cream.  So bomb!👌🏾 #veganthanksgiving #vegan",72,"['.\n.\n.\n.\n.\n#vegandessert #veganapplepie #vegansweets #plantbased #powerofplants #veganville #veganfood #vegans #VeganShare #VeganAF #Veganism #VeganCommunity #VeganLife #VGang #VegansOfInstagram #VegansOfIG #eatvegan #NoAnimalsHarmed #NoAnimalIngredients #CrueltyFree #MindfulEating \xa0#GoVegan #allplants', '💙💜looks amazing! I didn’t realize that Costco’s 🍎 pie was vegan; I can’t eat wheat but I might pick one up for my boyfriend', 'This looks soooo tasty! Gotta give it a try!']",allplants
"A vegan Thanksgiving!! First annual Dudley-Shifflett @shiffl22 Thanksgiving with 100% plant based products! Worked out pretty well! 

Made a @wholefoods tofurky roast with garlic herb mashed potatoes, mushroom and green beans, a slightly cooked sweet potato casserole, mac n cheese, and a pumpkin cheesecake with @so_delicious coconut whipped topping! 

Turned out pretty great besides the char on the sweet potato casserole 😭 but it did give it an interesting crunch!😂🤩 so thankful for the day with Lauren 💕🦃🍂 

Happy Thanksgiving friends! 
.
.
.
.
.
.
#tofurky #plantbased #thanksgiving #holiday #veganfoods #macncheese #allplants #nomeat #sweetandsavory #dinnertime",33,"['wow!! missed u!', ""Gorgeous! We are open for collab. Let us send you free jewelry pieces to feature. I think you're perfect fit for our brand. If you're interested, don't hesitate to DM me and let's make it happen.""]",allplants
"Baked macaroni w/ Beyond Beef, melted @miyokoscreamery vegan mozz @followyourheart cheddar shreds, homemade rolls, kale cooked in coconut milk, sweet corn, @gardein turk’y cutlets and stuffing smothered with gravy and cranberry sauce.  Now that’s some serious vegan deprivation lol 😂 Happy Thanksgiving ya’ll!  #vegan #ThanksLiving",62,"['.\n.\n.\n.\n.\n#plantbased #powerofplants #veganville #veganfood #vegans #VeganShare #VeganAF #Veganism #VeganCommunity #VeganLife #VGang #VegansOfInstagram #VegansOfIG #eatvegan #NoAnimalsHarmed #NoAnimalIngredients #CrueltyFree #MindfulEating \xa0#GoVegan #allplants #veganthanksgiving #thanksgiving2020 #veganthanksgivingplate', 'Yes looks so bomb']",allplants
"Wifey’s classic.  Freshly baked, buttery super moist #vegan rolls 👌🏾",52,"['.\n.\n.\n.\n.\n#plantbased #powerofplants #veganville #veganfood #vegans #VeganShare #VeganAF #Veganism #VeganCommunity #VeganLife #VGang #VegansOfInstagram #VegansOfIG #eatvegan #NoAnimalsHarmed #NoAnimalIngredients #CrueltyFree #MindfulEating \xa0#GoVegan #allplants #veganbread #veganrolls #veganbaking', 'Damn those rolls look perfect 🖤', 'My weakness 🤦🏾\u200d♀️😋']",allplants
"Happy Thanksgiving from our home to yours. While it’s a lot less stressful being just the two of us this year, we look forward to gathering with others when it’s safe to do so. And also, we apparently don’t know how to cook appropriately sized holiday meals for just us... I’m very lucky!

👨🏻‍🍳/ 📸 : @lolflay 

#thanksgiving2020 #covidthanksgiving #vegan #veganthanksgiving #allplants #menwhocook",26,[],allplants
"Thanksgiving the vegan way

Mashed potatoes 
Stuffing
Green bean casserole 
Sweet potato casserole 
Corn
Mac n cheese

What more could a fat guy ask for ?
#carbload #veganthanksgiving #fatguys #allplants",33,"['Such a wonderful, carby day! This looks delish! Happy Thanksgiving! 🧡', 'Happy thanksgiving 😊x', 'Yum! That looks amazing!', 'Atta boy budday! Happy Thanksgiving to you and Megan!']",allplants
"Stunning Thanksgiving style dinner🤩🤩. We started soo many years ago this little tradition with my husband, a day to be totally aware of our luck, saying out loud all the things we are grateful for!
Unfortunately (for me) this is husband's dinner. Delicious cornbread, stunning mushroom and herbs gravy, pumpkin, garlicky and buttery green beans, sweet potato mash, seitan roast, stuffed with mushroom stuffing, and of course the leftover stuffing. Everything homemade, everything amazing!

.

#veganthanksgiving #thanksgiving #vegandinnerideas #vegandinner #plantbasedfood #plantbased #plantbasedvegan #healthyfood #healthyveganfood #healthyvegan #allplants #allveggies #whatveganscook #whatsveganseat #govegan #anythingyoucaneaticaneatvegan #crueltyfreefood #bestofvegan #veganroast #veganstuffing #seitanroast #seitan #homemadefood #cornbread #vegancornbread #veganinstaclub #veganfeast #veganshare #veganfood #veganfoodie",242,"['Looks amazing! What a wonderful woman you are 💚', 'Love you both... Happy Thanksgiving..💚💚', 'That really looks and sounds good😀', 'Omg such a feast 🤤', 'ooo love the seitan roast']",allplants
"PEAS MASH with ROCKET & RED ONION GRAVY! 

Vegan,  no fat or oil,  gluten gree,  WFPB...

So yum and comforting for a cold autumn evening tea.  I've used organic new potatoes here and roughly mashed them with a fork to keep texture. But if you prefer silky smooth 'old' potatoes, do remember to leave the skins on.  There's so much goodness and fibre in spud skins and they add so much extra flavour! 

I added a little nooch, garlic powder, white miso paste and black pepper  for seasoning and a dash of cashew milk to loosen. 

Then added the peas in (still frozen) at the end along with the chopped rocket. The heat from the potatoes is sufficient to defrost and warm them through. You don't need to cook frozen peas,  they're best when they taste like they've just come straight out the pod. Plus they keep their amazing vivid green colour!! 💚💚

Really quick and easy this one - a weekday evening no brainer. 😎

Stay safe & well
Gen
X
.
.
.
#plantbasedforhealth #vegannooil #noaddedoil #meatfreerecipes #allplants #plantpower #wfpblifestyle #plantbasedhealing #plantbasedhealth #veganlunch #vegandinner #plantbasedhealing #plantbasedwholefood  #wfpblifestyle #wfpbdiet #plantbasedonabudget #getlivelyinthekitchen #wfpbd #veganfoodblogger #plantbasedlifestyle #justeatplants #Plantbasedhealthprofessionals #Forksoverknives #plantbasedbeginner #meatlessmondays #Plantbasedforbeginners #Poweredbyplants #Plantpower #EatMoreplants #plantkitchen",123,"['Errrr I need to try this - NOW! 🤩', 'That looks GORGEOUS 😍', 'Love that gravy🤩🤩🤩', 'Hi!  What is rocket?  It sounds very English. I live in California!  Xo']",allplants
"In the moments where nothing or no one can bring people together collectively.... A hot home cooked meal is a sure way to get everyone's attention!! Got Z'RootZ  on your plate??? Homemade, from scratch and guaranteed to please 😋😋 
In case you didn't know now you know. 
#plantbased #organiceatz #veganfood #allplants #nomeat #goodforyoufood #goodtoyoufood #cooksofig #communityfeast #community #blacklove #smallbusinesssupport #communitymeals #chefsofig #leimertparkvillage #communitylove",46,[],allplants
"My delectable dinner today: Tempeh & rendang curry & rice 👌
An aromatic #Indonesian curry with roasted aubergine, baby corn & cauliflower, in marinated tempeh and coriander wild rice.
Lush 😋
#vegan #veganfood #variety #goodfood #goodfoodguide #allplants #plantbased #crueltyfree #livingwithoutcruelty #nourishment #curry #spices #mildcurry #sweetcurry #aubergine #vegetables #wildrice #instafood",10,['Yum! We love these flavours!'],allplants
"IT'S A RED PEPPER SOUP day...
With beluga lentils! 

I featured this recipe back around Halloween and added a detailed description of how to make it on my blog @ genlively.com.  We love it so much in our house it's a weekly staple. 

Stuffed full of vine ripened organic tomatoes, plump red bell peppers and red onions,  it's a real celebration of all things red and green (like Christmas!! 🎅🎄👍)

I switch it up now and then by sprinkling in different textures  like these beluga lentils and serving with different breads - always a good sized chunk of wholegrain something... sourdough,  rosemary,  seeded,  walnut and its great with Indian roti! 👌👌 

Other great additions are cooked brown rice or pearl barley and if you swap out the basil for coriander it wanders off into a whole different continent! 🌎

So rich, filling and versatile - it satisfies appetites for lunch OR dinner! 🥣🥣🥣

Visit the recipe page on my blog for step by step method: genlively.com 

Happy Thursday!
Gen
X
.
.
.
.
#plantbasedforhealth #vegannooil #noaddedoil #meatfreerecipes #allplants #plantpower #wfpblifestyle #plantbasedhealing #plantbasedhealth #veganlunch #vegandinner #plantbasedhealing #plantbasedwholefood  #wfpblifestyle #wfpbdiet #plantbasedonabudget #getlivelyinthekitchen #wfpbd #veganfoodblogger #plantbasedlifestyle #justeatplants #Plantbasedhealthprofessionals #Forksoverknives #plantbasedbeginner #meatlessmondays #Plantbasedforbeginners #Poweredbyplants #Plantpower #EatMoreplants #plantkitchen",69,"['Love this😍😍', 'Such a beautiful mug 😍']",allplants
"It's almost BLACK FRIDAY at www.growlightengine.com! Limited time offer starts on 27.11.2020 at 00:00 EET and lasts 24H. Our first generation GROWLIGHTENGINE® 1.0 -35% only one day. Don't miss this offer!!! 🤯😱😱

#growlightengine #growlight #growlights #ledgrowlights #horticulture #greengouse #cultivators #allplants #ledgrown",15,[],allplants
"Happy Thanksgiving !
Its a beautiful day!
A new day !
So many reasons to be thankful...
#familyandfriends❤️ 
#loveandcare❤️ 
#thesunandthemoon🌞🌚
#applesandbananas 
#allberries
#allplants 
#herbsandessentialoils 
#presidentjoebiden 
#vicepresidentkamalaharris",9,[],allplants
"It’s that time.  Posting this classic by @officialgreymusic 💯🔥 has become my #VeganThanksgiving tradition.  This time, with lyrics edit.  Great song, epic message 🍁 #vegan",22,"['.\n.\n.\n.\n.\n#HappyThanksgiving #plantbased #powerofplants #veganville #veganfood #vegans #VeganShare #VeganAF #Veganism #VeganCommunity #VeganLife #VGang #VegansOfInstagram #VegansOfIG #eatvegan #NoAnimalsHarmed #NoAnimalIngredients #CrueltyFree #MindfulEating \xa0#GoVegan #allplants #thanksgiving', 'Love that one so much 💚🌱👌']",allplants
