captions,likes,comments,hashtag
"January /ˈdʒanjʊ(ə)ri/

noun

The month of the year when your new vegan meal subscription turns up unexpectedly and you recall a conversation with @russtannen after too many snowballs about pursuing a more plant based diet. ""Emily was a vegan for two days during January, they were not consecutive"". #allplants #veganuary #vegan",18,[],allplants
"Homemade fruit chia jam on toast for breakfast this morning. Off for a run now, joined Vegan Runners yesterday so need to get fit! Yippee! 🙂🍓🏃🏻‍♀️",10,['#chia #jam #fruit #raspberries #homemade #veganuary #vegan #allplants #sugarfree #crueltyfree #eatmoreplants #healthier #toast'],allplants
"TAAAKE BAAANH MIIIII~ lol idk if you’ve been to @doghausdogs yet for their limited vegan special but boiiiii you gots to go. So so good. A banh mi with @impossible_foods patty in a ciabatta bun wow wow flavor flavor 🥵
-
-
#doghaus #laeats #losangeles #impossibleburger #vegandank #vegansofig #comehere #now #soyum #nomnomnom #frenchfries #pickledveg #jalapeños #jalapohno #😂 #musttry #somuchflavor #allplants #plantbasedlifestyle",44,"['The caption tho 😍', 'We went again yesterday- its too good! 😛', 'Hella far from the Bay Area...booohh!!😫😫']",allplants
"🎶 “I want some burgers and fries. I want some burgers and fries. Well, there’s some right here. Don’t you tell me no lies.” 🎶
.
.
.
.
.
.
.  #Vegan #VegansOfInstagram #VegansOfIg #WhatvegansEat #Plantbased #PlantbasedFood #VeganFood #Veganism #GoVegan  #PlantFueled #PlantPowered #DairyFree #MeatlessEveryday #EggFree #EatPlantsNotAnimals #LAEats #VeganEats #CheatDay #AllPlants #PlantFood #EatRealFood #VeganLife #MeatFree #ThisVeganLife #Burgers #BobsBurgers #VeganBurgers #PlantbasedBurgers #MontysEchoPark",50,[],allplants
First veggie tart of 2020. One of the easiest vegan meals to make! Happy #Veganuary everyone 🙂🌞👍🌱,12,[],allplants
Go vegan and no one gets hurt! Meat is (literally) dead! #vegan #jointhearmy #veganuary #nocruelty #allplants #nomeat #nodairy #stoptheslaughter #riseofthevegans #savetheanimals #savetheplanet #saveyourself #happy new year✌️❤️🌱😘,23,[],allplants
"Welcome to #vegwithedge , our way of adding some flavour back to healthy eating. Throughout January, Joey and Valentina are on a mission to share recipes to help get you inspired. First up... Carrots 🥕 Make their delicious glazed carrot, crispy onion and herby barley salad, with garlic infused oil (which we've been using manically on everything, seriously.) And comment below if you have any veg you want pimping up! Here's what you need (to serve 6):
600g carrots, sliced
2 white onions, sliced
2 tbsp olive oil 
½ tsp sea salt
200g cooked barley
50g dill 
20g tarragon
½ lemon, juiced
2 tbsp garlic oil (recipe below)
Garlic oil (makes ⅓ cup)
6 cloves garlic, sliced 
70g olive oil

Method:
Preheat your oven to 180˚C. Toss the sliced carrots and sliced white onions onto a baking tray, drizzle with 1 tbsp olive oil and salt and mix.  Roast for 25 minutes, until are edges start crisping. Add the cooked barley to the tray, mix, and drizzle with remaining tbsp of olive oil.

Roast for another 10-12 minutes, until the barley is crispy and the edges of the carrots/onions have browned. Stir the dill, tarragon and lemon juice through the grain/veg and drizzle with a couple tbsp garlic oil.

To make the garlic oil, add oil and garlic to a small sauce pan. Simmer the garlic, stirring often, until golden. Transfer both the oil and garlic to a bowl and let cool. Store in a jar at room temperature, and use it to top soups, salads, veg and pasta!",586,"['#vegan #vegansofig #allplants #foodie #chef #london #veganbusiness #health #january #food #instavegan #instafood #teamgamechangers #gamechangers', 'This looks delicious!! 😍', '@tomfarrall_ this is all I ever need 🤤🤤🤤']",allplants
"🍞🌟Squeezing in as much baking, eating, gorging until Monday when all the new 2020 face-stuffage rules commence. .
✨Organic walnut, raisin, cranberry wheat bread, toasted and slathered in @miyokoscreamery butter. ☀️Easy recipe. Basically wheat flour, bread flour, salt, water, yeast, and several handfuls of chopped walnuts, raisins and dried cranberries. This recipe called for a quick rise yeast, and letting it be for about 7 hrs before putting it in the oven. (I hide mine in a warm clothes dryer for 7 hrs, covered in a damp towel to help the rise) 🔥Toasting this bread takes it to another level. So that’s what I suggest. I also suggest going for a half marathon run after all these carbs.  That, which I will not be doing today or any day soon. 😂 .
Next week I’m planning on another, ....this time...only 3 day fast. If anyone wants to join me, now is the time to start mentally gearing up. I’m looking forward to the cleanse and welcome the company. But until then, I’m thoroughly enjoying the indulgences. .
.
💫It’s gonna be a great year with a lot of goal realizations. For everyone. Even if your goals don’t work out, you still get information that you need to move forward. You simply re-adjust the goal, and continue. It’s always a win. Move forward. No lamenting. Maybe try new things. (Like vegan foods?? 😜)Get a little uncomfortable. 
Shelve your (vegan) waffling. No hemming and hawing. Just doing and knowing and believing you’re improving something in your life.💖 .
Happiest 2020 to you all. :) 🥰🔥",40,['#veganuary #create #veganuary2020#plantbased #veganpower #plantstagram #livekindly #meatless #dairyfree #ditchdairy #veganfortheanimals #veganholidays #veganbread #veganfoodshare \n#homemadebread #veganmom #plantbased #veganmomma #plantstagram #vegangirls #allplants #veganfoodshare\n#organicwheatbread'],allplants
"#fountainofyouth
#eatmoreplants
#vegan
#fitnessmotivation 
#veganmotivation 
#noexcuses 
#🌱 Repost from @torre.washington
• • • • • •
Fort Lauderdale, Florida

2009 vs 2019 🌱🏋🏽‍♂️ #allplants",4,['Thank you friend'],allplants
"2009 vs 2019 🌱🏋🏽‍♂️ #allplants .
.
I heard you gotta let go of the past people “past mentality” we moving forward into the next. Cut em! - @etthehiphoppreacher  #plantbuilt #2020goals 👀 .
.

Download My Primer Program, link in bio or TorreWashington.com ⠀
.⠀
My Vegan Bodybuilding Guide Volume 1 ""Primer"" program is for you. 💪🏽🌱👊🏽⠀
——⠀
Highlights of this program:⠀
⠀
Self-Guided 8 Week Transformation Plan for women and men.⠀
.⠀
Build muscle, burn fat, learn proper form and prevent injuries.⠀
.⠀
Detailed video demonstrations for every exercise.⠀
.⠀
Take this program with you to the gym (yes on your phone!).⠀",2185,"[""Agreed on the comments that you haven't aged a day! You look just as ripped! It's the plant based zero cruelty food!! ❤️"", 'It’s crazy what the body can do!! 🔥🔥🔥🔥', 'You must be some kind of superhero you know ! Age doesn’t count on you ! Good job amigo and wishing you a great new year and please continue to motivate us 💪💪💪💪🍀🌱🌿', 'Scrolling, I thought this was an action figure‼️', 'Wow. Talk about consistent.', ""Love everything yoi do for the vegan movement. I've been following you for a while and you are my references when people say veganism is not compatible with training 🙌thanks for everything and happy new year 🔥"", 'Fabulous-Livin that plant life 😘❤❤❤', 'That’s some crazu aesthetics 💪💪💪💪', 'I need to eat sugar. I always wake up at night to eat sweets. I cannot stop eating 12 chocolate bars a day. How do I stop this desire? pleas give me any advice', '❤️ my impossible dream 😍', ""@torre.washington how old are you if you don't mind me asking."", 'Looked sick in 2009 and 2019. Looking forward to seeing you continually improve over the next decade brotha 🙌🏽', 'Impressive gain. You put in work bro 💯', 'Hey Torre! I just sent you a DM but wanted to follow up here. Would love to connect soon! Have an awesome day!', 'Wow! Awesome!! Incredible what eating 100% plants and consistent lifting weights can do!! Looks like you didn’t age either!!! What an inspiration!! 🤩🤩', 'Wow! Awesome!! Incredible what eating 100% plants and consistent lifting weights can do!! Looks like you didn’t age either!!! What an inspiration!! 🤩🤩', '@torre.washington Wow! ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️Congratulations! 🎉🎊🧝\u200d♀️🌸⭐️⭐️⭐️⭐️⭐️', '@meggs__p one of the vegan bodybuilders I was telling you about', '@theindianbodycoach hes vegetarian ☝️', 'You was 35?', 'You looked a lot happier back then anyways', ""You haven't aged one day mate. Looking superb."", 'Lean consistency is on point!', '#beast', 'Awesome transformation', '@torre.washington witcho Benjamin Button aging azz💯. You know imma always mess witcha. But it’s all love homie. You stay inspiring ME to make better lifestyle choices cause I see the proof is in the pudding', 'Motivation!!']",allplants
"20% off ALL PLANTS
#2020
#newyear
#newyearsale
#clicknplant
#plants
#flowers
#landscaping
#20%off
#savenow
#onlineshopping
#shopping
#garden
#gardening
#nursery
#gardencentre
#gardenshop
#trees
#indigenous
#capetown
#allplants
#20daysofsaving",10,[],allplants
"✨2️⃣0️⃣2️⃣0️⃣✨
.
Being healthy isn’t a weightlift session in the gym 5 times a week with six pack abs ....being healthy is from your inside out. It’s taking care of all the little things going on in your body that keep your body and mind functioning the best way they can!! Internal health the right way can transform (literally) the way you feel, think, sleep, look, move and perform....
.
...i ended 2017, 2018 and 2019 taking my supplements and beginning a new decade taking them (yup even while prego 🤰🏽)!! My health has never felt better and my will to want to help people has never been more!!! Watch out 2020 I’m coming🎇
.
Blessed and grateful to everyone who joined me last month and year - I appreciate you all so much!!!
.
Shoutout to gut health changing the game one person at a time 👊🏽
.
“nothing looks as good as healthy feels”
.
#Plexusforthewin #guthealth #allplants #newyearresolutions #feelbetter #livebetter #sleepbetter #energize #detox #sleepbetter #energy #holistic #plants #supplements #healthebody",21,[],allplants
"New Year’s dinner the vegan way. Black eyed peas with Field Roast, collard greens and some homemade jalapeño corn bread, courtesy of the Mister. No animals harmed. Here’s to a blessed, balanced and prosperous year, y’all.",34,"['#newyear #newyearsday #newyearsdinner #tradition #blacktradition #blackeyedpeas #collardgreens #cornbread #plantbased #plantpowered #theirnaturallife #vegandinner #whatveganseat #allplants #misterinthekitchen #🌱', 'Beautiful platting. HNY!']",allplants
"❄️🥣🥕🍞A winter-loving, hearty, “meaty,” curl up on the couchy, no beef, vegan stew. 🤩🤗(Recipe / photo from Foodrestock.com🙏🏼💞)
. 🥣Yields: 4 Servings

Ingredients:
🥕4 carrots
🧅5 shallots
🧄4 cloves garlic
🥬2 sticks of celery
🌿1 tbsp fresh rosemary
🍅250g tomatoes
🍵500ml vegetable stock (or more to cover the pot)
🥔500g potatoes
🍃3 fresh bay leaves
🥄1 tsp Vegan Worcestershire sauce
.
.
🔪Instructions:
Chop carrots and potatoes [into bitesize pieces]; finely slice/ dice shallots and celery.
Place a saucepan/ casserole dish [over a medium/ medium-low heat] and add a drizzle of oil. Once pan is hot, sauté the shallots [for 5 minutes (until they start to turn translucent)] before adding the minced garlic. Mix and sauté [for a couple of minutes].
Season, then stir in the celery and sweat it down a bit [around 7 minutes] before adding the rosemary sprigs (whole), bay leaves and carrots. Continue to stir occasionally and sweat down [for 5-10 minutes].",52,"['#veganuary #veganuary2020#plantbased #veganpower #plantstagram #livekindly #meatless #dairyfree #ditchdairy #veganfortheanimals #veganholidays #veganstew #veganfoodshare \n#veganchristmas #veganmom #plantbased #veganmomma #plantstagram #vegangirls #allplants #veganfoodshare', 'Looks amazing. Happy new year gorgeous', 'Ok, first off Happy New Year Dawn! Secondly, have you thought about putting together a vegan cookbook? I’ve made several of the recipes you post and they are good! Plus I know you can throw down in the kitchen! Lol... Anyway, just a thought for 2020. Thanks for always sharing. 😁❤️', 'Yummy gonna try this soon! Vegan Worcestershire sauce?? I have so much to learn. Lol! I might not be eating as vegan as I hoped. Did great today though....']",allplants
"Looking into 2020, I know how much work it is to move mountains, but it’s not impossible. Dedication, persistence, and recovery are vital to help propel you to your goals. So realize a bunch of small things, add up to big things. Don’t ever underestimate how showing up and putting in the work helps build to those large dreams, those big ideas. Let’s do this, 2020...I see you!💪
•
•
#plantbased #vegan #veganathlete #nomeatathlete #persistence #dedication #newyear #bigideas #goals #plantpowered #allplants",9,[],allplants
"New decade, new look, same delicious food 💥💥💥Let us know what you think of our brand refresh and head to allplants.com to check it out. We can’t wait to share more with you soon.",125,"['#allplants #veganuary #plantbased #vegan #tryvegan #veganish #vegans #vegansofldn #vegansofig #fortheplanet #tackleclimatechange #teamgamechangers #gamechangers #brand #rebrand #brandrefresh #design #graphicdesign #graphicdesigner #graphics #motiondesign #illustration #photography #newyear #rebranding', ""Just had my first order, I hate cooking and I'm not very imaginative when it comes to food! I have never been a big meat eater so opted to try vegan for more reasons than just helping the planet 😊 This meal delivery service seemed like the perfect option for me, I have tried 2 of the meals so far...shepherds pie and lasagne, 2 meals I would never eat but these 2 were pure heaven! Gorgeous and filled me up, I couldn't even finish the shepherds pie! Definitely highly recommend 👍👍 these guys do an awesome job ❤️❤️"", 'Lovely but.. where has the nutritional info gone??']",allplants
"Vegan Moving Mountains Hot Dog at Amaro Lounge 💚
Jumbo plant-based hot dog with vegan smoked gouda cheese, fried onion, gherkin, tomato, pickled red onion, American mustard and red pepper ketchup in a brioche style roll, with house slaw and fries

#veganeatssheffield#vegansheffield#veganeats#vegan#veganfood#veganfoodshare#sheffieldvegan#sheffieldveganfood#whatveganseat#yesitsvegan#plantbased#allplants#sheffieldissuper#healthiswealth
#amarolounge#thelounges#movingmountains#veganhotdog#vegansausage#movingmountainshotdog#ecclesallroad#eccyroad#vegancheese#veganuary#veganuary2020#veganslaw#veganmeat#meatfree#junkfoodvegan#veganjunkfood",168,['This looks insanelyyyyyy good 😍'],allplants
"Gorgeous delicious red lentil and curry soup topped with rainbow chard, parsley and soya Greek yogurt. 
Ingredients
-2 cloves garlic, crushed
-1 onion, finely chopped -15ml Olive oil
-2 carrots, peeled and diced
-1 sweet potato, peeled and diced
- 1 Apple, peeled, cored and diced
-100g butternut squash, peeled and diced
-1 teasp. Turmeric -2 teasp Curry powder
- 1 teasp Cumin
-1 teasp. Paprika
-1/2 teasp cinnamon
-125g red lentils
-850ml Vegetable Stock
-1 tablespoon tomato purée 
Method
1. Fry the onions and garlic gently in the olive oil for around 5 mins until softened
2. Add the other vegetables and stir for 2 minutes before adding in the spices. 
3. Cook the spices through for - further 2 minutes
4. Add the lentils,  stock, tomato purée, salt and pepper as well as the chopped apple. 
5. Summer gently for 20 minutes until cooked through. 
6. If desired, part-blend the soup to make it smoother.
Serve",46,"['#plantbased #powerofplants #vegan #veganuary #plantpower #savetheplanet #allplants #veganforhealth #veganfortheplanet #veganuary2020 #organic #loveyourbody #sustainability #veganfood #veganrecipes #spiceupyourlife #vegannutritiom #eatwell #detoxtime', 'This looks incredible!! 😍🌱', 'Delicious 😋', 'Yum! That looks delicious', 'Mmm so delish!! Happy new year 🌟']",allplants
calathea libbyana .. #calathea #calathealovers #calatheaforsale #jualtanamanhiasmurah #plantclubindonesia #plantshopinginstagram #plantshopjakarta #tanamannarsis #tanamanbikinhepi #allplants #houseplants #rama_nursery,57,[],allplants
"It is Veganuary time again, where many of you will be going plant based for the month to reap the health benefits and to support the environment. 
There are amazing benefits from eating much more plants in our diet and it is true that most people feel amazing when starting out on a vegan diet. 
This is because it acts as  super-charged detox. Many of the nutrients consumed can help support liver function and detoxification pathways and most of the foods are nutrient dense and natural. However this is not always the case- please see future posts regarding some of the ‘healthy’- vegan supermarket alternatives. 
Also, some known allergenic foods (such as dairy) are naturally excluded from the diet, so some people may feel even more benefits than others. 
As a nutritionist, I have helped many people on plant-based diets understand the benefits and nutritional implications of following a vegan diet long term. 
Over the next few posts I will tease out the science on nutrients, nutrient availability and possible supplements that may help support a healthy plant based diet as well as any pitfalls. 
Watch this space for more tips!

Photo by Rustic Vegan on Unsplash",174,"['#plantbased #powerofplants #vegan #veganuary #plantpower #savetheplanet #allplants #veganforhealth #veganfortheplanet #veganuary2020 #organic #loveyourbody #sustainability #greenpeace #veganbreakfast', 'Amazing can’t wait to read it all 🙌🏻💗']",allplants
"All ready for Veganuary with the help of BOSH!  @nathansmissen
.
.
.
#veganuary2020 #veganuary #greens #veggies #allplants #boshcookbook🌱",13,[],allplants
"Sending Noods to y’all left, right and centre 🍜
• •
I finally had the opportunity to try @shinmachinewtown new Vegan Tonkotsu and it was incredibly creamy and flavourful.. BUT the Blackened Garlic Tantan Ramen is still my all time favourite. Both bowls of noodles boating a rich broth full of complex notes and umaminess that I dream about them 😌 Sadly they ran out of the vegan curry vegetable but were very apologetic about it - but not to worry I will be back!
• •
Vegan Tofu Salad, Tonkotsu Ramen, Black Tantan Ramen",70,[],allplants
"philodendron paraiso verde

#philodendron #philodendronparaisoverde #araceaelovers #araceae #aroidaddict #aroidsocietyau #aroidfanatic #aroidlovers #houseplants #houseplantclub #houseplantsofinstagram #plantseller #plantshopinginstagram #plantmakepeoplehappy #urbanjungle #urbanjungleblogger #allplants #plantshopinginstagram #plantshopjakarta #plantseller #rama_nursery #jualtanamanhiasmurah #indonesiaplantclub",74,[],allplants
"Plant based diet starts tomorrow!! Can’t wait to start! 
#Allplants #gamechangers #plantbaseddiet #plants #vegan #2020 @allplants",14,['So exciting!!! 🙌'],allplants
"Thank you #IG, especially to the #VegansOfInstagram for your support 🙏🏽 #Top9of2019 #HappyNewYear #veganfood 🌱",22,['.\n.\n.\n.\n.\nⓋ #WhatVegansEat #EatVeganFood #VeganFoodshare #VeganFoodie #VeganShare #VeganAF #Vegans #Veganism #VeganCommunity #VeganLife #VGang #VegansOfInstagram #VegansOfIG #VegansFoodlovers #eatvegan #NoAnimalsHarmed #NoAnimalIngredients #CrueltyFree #MindfulEating \xa0#GoVegan 🅥 #allplants #vegan'],allplants
"We have had the most amazing #gifted delivery today from @allplants super large family sized meals that we can all enjoy together! We are trying 2 nights a week of plant based foods only! That’s the January challenge! I always cook from scratch but being a mum of lots of children sometimes convenience is necessary especially when I know all of the ingredients are delicious and super healthy! It’s New Year’s Eve and once upon a time I’d be out partying until the small hours! Now a days I’m lucky if I see 12 o clock intentionally! So here’s to the new year, enjoying our last meal of 2019 as a family! But which ones will we choose!? ❤️❤️ if you’d love some of these meals and even to try out the #januarychallange then pop over to @allplants (website link in comments) and enter my code at checkout ANDREA10 for £10 off your order! Promise you’ll love them ❤️❤️
.
.
.
#gifted #allplants #meals #plantbased #influencer #northeast #northeastmums #northumberlandcosst #healthyliving #eating #meals #largefamily #largefamilymeals #yummy #delicious #mumblogger #mumbloggeruk #lifestyleblogger #lifewithkids",132,[],allplants
"I have come a long way, and have a long way to go when it comes to plants 😅. It’s amazing how the things I didn’t care so much before has become such a huge part of my life in so many positive ways. New years resolution: successful propagation & continuing to keep my plants alive! “Lets continue to ROOT for each other and watch each other GROW!” 💚
.
.
.
#succulents #plantlife #keepcalmandplanton #desertplants #allplants #planttherapy #houseplants #succulentarrangements #succulenta #succulentlove #plantsmakespeoplehappy",56,"['Yesss #moreplantsin2020', 'They are extra beautiful when together!  What a beautiful collection!💗💓💚', 'Lovely collection 👏💕😍', 'Great collage!👍']",allplants
"A banging brunch to kick off the new year. What could be better?! Get the ingredients ready, then get ready to enjoy ⚡️ Here's what you need:
Potato rostis: 
4 large potatoes (around 600g)
1 yellow onion
½ tsp salt 
1 tsp cumin
¼ tsp pepper 
3 tbsp olive oil (to fry)

Green Cannellini-Bean Dip: 
400g cooked cannellini beans (1 tin)
½ cup cooked peas 
1 tbsp olive oil
1 tbsp tahini
½ tsp salt
1 lemon, juiced
25g mixed herbs (we used coriander + mint)
¼ cup water 
Dressing:
2 tbsp plant-based yoghurt
1 ½ tsp grainy mustard
1 tsp apple cider vinegar
1 tbsp maple syrup
2 tbsp olive oil
¼ tsp salt 
To serve:
2 avocados
10-15 cherry tomatoes
4 slices rye bread 
Method: 
To make the potato rostis, grate the potatoes and onion with a box grater, into a colander placed over a bowl. Season with salt and let sit for 15 minutes. Squeeze the potatoes and onion of any excess liquid and transfer to a bowl. Add cumin and pepper and mix. Heat the oil in a non-stick pan over medium heat. While it heats, use your hands to form small patties out of your grated potatoes and transfer to the pan. Cook around 4 at a time, letting them cook for around 10 minutes at a time. When golden on each side, transfer to a dish lined with kitchen roll. Repeat with the rest of the rostis. 
To make the cannellini bean dip:
Add your cannellini beans, peas, olive oil, tahini, salt, lemon juice, herbs and water to a food processor or blender. Blend on high for 2-3 minutes, until smooth and creamy. Taste for salt and adjust to taste. 
To make the dressing, add the yoghurt, mustard, apple cider vinegar, maple syrup, olive oil and salt into a small bowl and mix until fully combined. Taste for salt/acidity/sweetness and adjust to taste. 
Slice your avocado into quarters, toast your bread and slice your cherry tomatoes. Build your dish up starting with your dip, followed by 2 potato rostis, avocado, bread, cherry tomatoes and dressing. Sprinkle with zataar or your favourite seeds/nuts/spices. 
Note: This dish also makes a great savoury sandwich! Put the fillings in between some crusty bread for a breakfast sandwich you actually want to eat.",221,"['#allplants #brunch #veganbrunch #veganswhobrunch #tasty #foodies #veganrecipe #vegannewyear #veganuary #vegeasy #plantbased #tryvegan #teamgamechangers #gamechangers', '@thebeautyloungeoakley', 'That dish looks and sounds banging! 😍', 'I need to make these 🤤', '@makingmagicmomentz  can we do this at the weekend?', 'Need to try 🧡', '@catmaher84 you should follow! This looks insane!', 'Need to try this !!😍']",allplants
"A delicious vegan Christmas trifle.... layered agar agar rasberry jelly,  almond milk custard, home made vanilla sponge, sherry, fresh cherries and topped with coconut cream, fresh raspberries and roasted hazelnuts. 
#veganchristmasdinner 
#allplants 
#govegan🌱 
#kindchristmas 
#loveanimals
#gogreen💚",28,[],allplants
my top 9 for 2019 😊 #africanbiomineralbalance #drsebi #alkalineeclectic #rawalkalineeclectic #plantonlylifestyle #allplants #topnine #topnine2019 #thankyouforallthelikes,86,"['Love the squash bread and walnut tuna', 'Hi do you have the pepperoni recipe listed anywhere']",allplants
"A bowl full of goodness🍅🥑🥦 Corn and tomato salad, red and orange peppers, broccoli, Kale, Parsley, black beans, and spicy Hummus on a bed of quinoa. 
#HealthyEats #AllPlants #OmNomNom #WFPB #SoMuchFiber",16,[],allplants
#Vegan goodies and shirts for Christmas arrived from my brother and family from California.  Thank you @juni_eagle @lynntek @ageeeeling and @jill.loves.pans 🙏🏽❤️🎄,28,"['.\n.\n.\n.\n.\nⓋ #WhatVegansEat #EatVeganFood #VeganFoodshare #VeganFoodie #VeganShare #VeganAF #Vegans #Veganism #VeganCommunity #VeganLife #VGang #VegansOfInstagram #VegansOfIG #VegansFoodlovers #eatvegan #NoAnimalsHarmed #NoAnimalIngredients #CrueltyFree #MindfulEating \xa0#GoVegan 🅥 #allplants #vegantreats #sustainability', '👍 Nice 😀 I mailed mine today .']",allplants
"Chicken or Vegan ? 
Hell yeah, plant based Nandos ! 
Disclaimer : this will not make you skinny just because it’s Vegan 😂

This is for those of you who may be missing some of those luxuries in life ! 
So this is.... nandos bag with Vegan quorn cooked in the bag with red pepper for 30 mins. Hellman’s vegan mayo, spinach, tomato, vegan jalepeno cheese (melted), fresh lemon and fresh lime squeezed inside the whole wrap. 
The sweet potatoes are roasted with paprika and chilli flavour 😋😋😋 TASTE SENSATIOOOOON

#vegannandos #nandos #nandosperiperi #notchicken #veganmealprep #vegan #foodporn #eatingin #plantpower #poweredbyplants #powerupwithplants #plantbased #nutrition #nutritioncoach #nutritioncoaching #onlinecoaching #tastyfood #instafood #instafood #veganmealprep #veganrecipes #plantbaseddinner #diet #2019 #instagram #picoftheday #pic #food #foodpornography #plantbaseddiet #allplants",37,['I follow a vegetarian meal plan from time to time so I’m curious what is a nando?'],allplants
"Incredibly creative and delicious vegan cuisine @dirtcandynyc 😋🌱
•
•
•
•
•
#vegansofig #vegan #vegannewyear #govegan #eatmoreplants #eatyourcolors #eatmoreveg #veganfood #vegancreation #veganpower #plantfueled #allplants #veggies #dirtcandy #nyc #manhattan #vegannight #vegancuisine #whatveganseat #eatvegan #crueltyfree #vegannyc #moistplants #spreadthemoisture",45,"['That all looks amazing 😍😋', 'Looks pretty good!!! 😀🤤😍🙌']",allplants
"Bún salad with ginger tofu at Five Rivers Coffee Co. 💚
Vermicelli noodle salad with pickled veg, cucumber, mint, coriander, spring onions, crispy shallots, black sesame seeds, and nuoc cham dressing, served with ginger tofu

#veganeatssheffield#vegansheffield#veganeats#vegan#veganfood#veganfoodshare#sheffieldvegan#sheffieldveganfood#whatveganseat#yesitsvegan#plantbased#allplants#sheffieldissuper#healthiswealth
#fiverivers#vietnamesevegan#veganvietnamese#vermicelli#vermicellinoodles#bunsalad#tofu#gingertofu#vegansalad#nuoccham#namsong#pickledveg#noodlesalad#feedfeedvegan#wholefoodplantbased#wfpb",171,"['Delicious', ""That's the color of health ✨😍""]",allplants
"Tamanu balm being used to reduce scarring. Wow look at the difference in Lord Alan Sugars' scar. Amazing. My mum uses it on her rodent ulcer scars. I use it on my dry winter lips! It has so many beneficial uses.
www.tropicskincare.com/gaynorcamacho 
#lord_sugar #tamanuoil #reducescars #naturalremedies #vegan #allplants #skincare #carbonneutral #lovetropic",2,[],allplants
"Beautiful thiccc homemade Biang Biang noodles is what my diet basically consisted over this holiday period 🍜🎊
• •
Mushroom Black Bean sauce and Chilli Garlic Oil Splash Flavoured",34,['That looks awesome! 😍'],allplants
Longing for a cup of Kelava goodnesss during your travels? Thanks to Gerai Malaysian Urban Eatery👍 you can now get it at the departure hall of Subang Skypark Terminal at the Sultan Abdul Aziz Shah Airport ✈,29,"['#kelavamy #KLV #icecream #homemade #coconuticecream #plantbased #dairyfree #nondairy #allplants #vegan #veganicecream #consciousliving #subangairport', 'So exciting - to see vegan goods in many places ... 🌱 spread the love -']",allplants
#christmas2019 #christmastree  #allplants #naturalchristmasdecor #wowfeeling #travelwithsoni,5,[],allplants
"Curious about psychedelic plants? Yes they are pretty neat.. yet... Have you ever imagined working with common plants in a multidimensional way? Have you ever felt drawn to a specific plant and not knowing why? 
Have you ever found yourself talking to a flower or a tree?
Do you find yourself wondering what the medicinal properties of plants are? Do you wonder how you can develop your intuition while exploring the Plant World? I've spent most of my life wondering about these things and discovered that we all have the ability to truly listen and connect with the plant kingdom if we take the time to listen. Many plants have been waiting their whole lives for us to start talking to them. They are here to help us and we are here to help them thrive. Relationships with plants are a co-creative beautiful partnership that restores harmony within us and helps this planet beyond measure.
I used to think psychotropic plants could only take me into higher levels of consciousness.. ha ha!! . once I started developing a relationship with common plants in journeying with them I realized that these ""ordinary""  plants are incredibly psychedelic and incredible beings!

The mentorship that I'm offering in 2020 is an eight-month container for you to deepen your intuition while working with plants. We meet for 2 days a month and dive deeply into the spirit realm of plants in a group atmosphere. Your classroom will be outside and Fireside each day amongst 75 acres of  carolinian forest. Next year will be the third year running this Folk herbalism and Gaian mentorship here at the Gaia Hive. We are near Dundas Ontario and 1 hour from Toronto.  Check out www.JulieGaia.ca for the year's outline. Join our living school of plant connection and wisdom! There here 7 spaces left in the weekday group!

This foto is of a 2019 student connecting with Sacred tobacco amongst a late tulsi & pawpaw patch. I Grow It For The First Peoples of this land and to honour them & it flourishes.  I do not teach about this plant for it is not my medicine. I can connect you with First peoples from here that do.  May my work be a rainbow bridge. Much love.

#Dundas #ontario #canada #evolve #herbalism",51,"['#allplants are #teachers', 'Awesome post. When I started learning about plants, everything became very abundant. There are so many things growing in my own backyard or the woods near my house that I never knew were edible or medicinal. I started with learning about mushrooms, and finding plants was the next natural step. They are both amazing and all mushrooms (even the non psychedelic kinds) have a very clarifying energy. Even the way they grow (reminiscent of the neural network) implies they are amazing medicines for all beings 😊 love what you are offering in your programs, I wish I was closer to Canada!']",allplants
"living foods first. hot noodles next. 
which dishes do you like to pair? 
here is our probiotic bean burrito with a dehydrated green pea tortilla, cultured nut cheese and jalapeño purée. 
followed by sautéed rice noodles, vegan sausage and baked garlic cloves🍴✨",305,"['#macadamia #greenpeas #probiotic #livingfoods #hotnoodles #allplants #🌱egan #plantbased #restaurant #losangeleseats #tryvegan', 'We love the Ito Burrito, Cali Rolls, Raw Soups, Salads, Raw Pizza, Durian, and all the raw dishes 🙌🏽🌱', 'I miss you guys so much!  This made me hungry and happy. Definitely need to remedy this and visit soon 🙂', 'Can you make the burrito without hot peppers?']",allplants
"More yummy vegan deliciousness. Coconut spiced lentils, spinach & chickpeas with spicy herby potatoes and slaw
#allplants #vegan #glutenfree #happytummy #meatfree #fitfood",9,['Where are those recipes from'],allplants
